,User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Plan Duration,Join Year,Join Month,Join Day,Last Payment Year,Last Payment Month,Last Payment Day
2005,2006,1,13,United States,41,0,Laptop,1 Month,2022,7,16,2023,10,7
2006,2007,0,10,Canada,39,0,Smart TV,1 Month,2022,7,17,2023,7,7
2007,2008,2,10,United Kingdom,45,1,Laptop,1 Month,2022,7,26,2023,9,7
2008,2009,1,10,Australia,41,1,Laptop,1 Month,2022,7,31,2023,9,7
2009,2010,0,13,Germany,28,1,Laptop,1 Month,2022,3,8,2023,10,7
2010,2011,1,10,France,28,0,Tablet,1 Month,2022,8,15,2023,7,7
2011,2012,0,15,Brazil,48,1,Smart TV,1 Month,2022,8,18,2023,10,7
2012,2013,2,10,Mexico,40,0,Smart TV,1 Month,2022,8,27,2023,8,7
2013,2014,2,12,Spain,39,1,Smart TV,1 Month,2022,8,29,2023,10,7
2014,2015,0,12,Italy,27,1,Smartphone,1 Month,2022,5,9,2023,7,7
2015,2016,1,10,Spain,32,0,Smart TV,1 Month,2022,6,9,2023,11,7
2016,2017,0,10,Spain,38,1,Laptop,1 Month,2022,9,14,2023,8,7
2017,2018,2,10,United States,41,0,Laptop,1 Month,2022,9,16,2023,9,7
2018,2019,1,10,Canada,32,0,Laptop,1 Month,2022,9,18,2023,10,7
2019,2020,0,12,United States,37,1,Tablet,1 Month,2022,9,23,2023,11,7
2020,2021,0,12,United States,50,0,Laptop,1 Month,2022,9,25,2023,8,7
2021,2022,0,10,Canada,48,0,Laptop,1 Month,2022,6,10,2023,9,7
2022,2023,2,11,United Kingdom,37,1,Tablet,1 Month,2022,9,10,2023,10,7
2023,2024,1,13,Australia,46,0,Laptop,1 Month,2022,11,10,2023,11,7
2024,2025,0,13,Germany,46,1,Laptop,1 Month,2022,12,10,2023,8,7
2025,2026,0,15,France,39,1,Smart TV,1 Month,2022,10,13,2023,9,7
2026,2027,1,13,Brazil,42,0,Smart TV,1 Month,2022,10,17,2023,10,7
2027,2028,2,11,Mexico,41,0,Smartphone,1 Month,2022,10,19,2023,10,7
2028,2029,2,10,Spain,28,1,Smart TV,1 Month,2022,10,21,2023,7,7
2029,2030,0,14,Italy,43,1,Tablet,1 Month,2022,10,23,2023,9,7
2030,2031,1,14,Spain,45,0,Smart TV,1 Month,2022,10,25,2023,10,7
2031,2032,2,10,Spain,45,1,Smart TV,1 Month,2022,10,27,2023,9,7
2032,2033,0,13,United States,48,1,Smartphone,1 Month,2022,10,31,2023,7,7
2033,2034,2,12,Canada,30,1,Laptop,1 Month,2022,2,11,2023,9,7
2034,2035,1,11,United States,51,0,Smart TV,1 Month,2022,4,11,2023,10,7
2035,2036,0,12,United States,48,0,Smartphone,1 Month,2022,5,11,2023,9,7
2036,2037,1,13,Canada,41,0,Smart TV,1 Month,2022,6,11,2023,7,7
2037,2038,2,11,United Kingdom,37,0,Smartphone,1 Month,2022,7,11,2023,10,7
2038,2039,0,11,Australia,43,1,Laptop,1 Month,2022,8,11,2023,9,7
2039,2040,2,15,Germany,51,1,Laptop,1 Month,2022,8,11,2023,8,7
2040,2041,1,10,France,34,0,Smartphone,1 Month,2022,9,11,2023,7,7
2041,2042,0,10,Brazil,35,0,Smartphone,1 Month,2022,9,11,2023,10,7
2042,2043,2,12,Mexico,45,0,Smart TV,1 Month,2022,5,11,2023,9,7
2043,2044,1,12,Spain,31,1,Smart TV,1 Month,2022,5,11,2023,10,7
2044,2045,0,15,Italy,50,0,Laptop,1 Month,2022,2,11,2023,8,7
2045,2046,1,12,Spain,41,1,Smartphone,1 Month,2022,10,30,2023,9,7
2046,2047,0,11,Spain,42,0,Laptop,1 Month,2022,10,30,2023,9,7
2047,2048,2,11,United States,41,1,Tablet,1 Month,2022,10,24,2023,9,7
2048,2049,2,14,Canada,34,1,Tablet,1 Month,2022,8,10,2023,8,7
2049,2050,0,13,United States,35,0,Smartphone,1 Month,2022,4,10,2023,9,7
2050,2051,1,10,United States,48,1,Smartphone,1 Month,2022,9,28,2023,9,7
2051,2052,0,11,Canada,39,0,Smart TV,1 Month,2022,9,22,2023,9,7
2052,2053,2,14,United Kingdom,37,0,Laptop,1 Month,2022,9,19,2023,9,7
2053,2054,1,10,Australia,31,1,Tablet,1 Month,2022,9,13,2023,9,7
2054,2055,0,14,Germany,29,0,Laptop,1 Month,2022,5,9,2023,9,7
2055,2056,1,10,France,36,1,Tablet,1 Month,2022,8,20,2023,9,7
2056,2057,0,10,Brazil,32,1,Smartphone,1 Month,2022,10,8,2023,8,7
2057,2058,2,10,Mexico,31,0,Smartphone,1 Month,2022,10,8,2023,11,7
2058,2059,2,14,Spain,31,1,Laptop,1 Month,2022,6,8,2023,9,7
2059,2060,0,12,Italy,29,1,Smart TV,1 Month,2022,3,8,2023,10,7
2060,2061,1,10,Spain,48,1,Smart TV,1 Month,2022,1,8,2023,9,7
2061,2062,0,14,Spain,46,1,Tablet,1 Month,2022,7,28,2023,10,7
2062,2063,2,15,United States,35,0,Smartphone,1 Month,2022,7,22,2023,9,7
2063,2064,1,11,Canada,37,0,Tablet,1 Month,2022,7,22,2023,11,7
2064,2065,0,12,United States,45,0,Tablet,1 Month,2022,7,20,2023,9,7
2065,2066,1,15,United States,48,0,Laptop,1 Month,2022,12,7,2023,10,7
2066,2067,0,10,Canada,44,0,Laptop,1 Month,2022,12,7,2023,9,7
2067,2068,2,14,United Kingdom,47,0,Laptop,1 Month,2022,10,7,2023,11,7
2068,2069,2,12,Australia,35,1,Smart TV,1 Month,2022,11,7,2023,8,7
2069,2070,0,10,Germany,35,0,Smartphone,1 Month,2022,11,7,2023,9,7
2070,2071,1,11,France,35,1,Smartphone,1 Month,2022,9,7,2023,8,7
2071,2072,0,15,Brazil,49,0,Laptop,1 Month,2022,10,7,2023,11,7
2072,2073,2,11,Mexico,50,0,Tablet,1 Month,2022,12,7,2023,8,7
2073,2074,1,14,Spain,44,1,Smartphone,1 Month,2022,7,13,2023,9,7
2074,2075,0,14,Italy,47,0,Tablet,1 Month,2022,7,15,2023,9,7
2075,2076,1,15,Spain,46,0,Laptop,1 Month,2022,7,16,2023,11,7
2076,2077,0,11,Spain,39,0,Laptop,1 Month,2022,7,19,2023,8,7
2077,2078,2,15,United States,34,1,Laptop,1 Month,2022,7,23,2023,10,7
2078,2079,2,10,Canada,31,0,Smart TV,1 Month,2022,7,28,2023,9,7
2079,2080,0,10,United States,46,0,Laptop,1 Month,2022,8,14,2023,11,7
2080,2081,1,15,United States,30,1,Smart TV,1 Month,2022,8,18,2023,8,7
2081,2082,0,12,Canada,29,1,Tablet,1 Month,2022,8,23,2023,12,7
2082,2083,2,12,United Kingdom,42,1,Tablet,1 Month,2022,8,27,2023,9,7
2083,2084,1,13,Australia,27,0,Smartphone,1 Month,2022,1,9,2023,10,7
2084,2085,0,15,Germany,33,1,Laptop,1 Month,2022,2,9,2023,9,7
2085,2086,1,13,France,45,0,Smart TV,1 Month,2022,4,9,2023,12,7
2086,2087,0,13,Brazil,50,1,Tablet,1 Month,2022,11,9,2023,9,7
2087,2088,2,10,Mexico,42,0,Tablet,1 Month,2022,9,16,2023,9,7
2088,2089,2,10,Spain,29,1,Tablet,1 Month,2022,9,19,2023,11,7
2089,2090,0,12,Italy,31,0,Tablet,1 Month,2022,9,20,2023,12,7
2090,2091,1,13,Spain,42,0,Smartphone,1 Month,2022,5,10,2023,9,7
2091,2092,0,10,Spain,44,0,Laptop,1 Month,2022,7,10,2023,9,7
2092,2093,2,10,United States,34,1,Smart TV,1 Month,2022,10,10,2023,11,7
2093,2094,1,13,Canada,40,0,Smart TV,1 Month,2022,12,10,2023,11,7
2094,2095,0,10,United States,38,1,Smart TV,1 Month,2022,10,13,2023,8,7
2095,2096,0,15,United States,42,0,Tablet,1 Month,2022,10,15,2023,9,7
2096,2097,0,10,Canada,47,1,Tablet,1 Month,2022,10,17,2023,11,7
2097,2098,2,15,United Kingdom,29,0,Tablet,1 Month,2022,10,18,2023,10,7
2098,2099,1,11,Australia,29,1,Laptop,1 Month,2022,10,20,2023,8,7
2099,2100,0,14,Germany,44,0,Smart TV,1 Month,2022,10,22,2023,10,7
2100,2101,0,12,France,31,1,Tablet,1 Month,2022,10,25,2023,11,7
2101,2102,1,14,Brazil,48,0,Smartphone,1 Month,2022,10,27,2023,9,7
2102,2103,2,14,Mexico,32,0,Laptop,1 Month,2022,1,11,2023,7,7
2103,2104,2,13,Spain,28,0,Tablet,1 Month,2022,2,11,2023,11,7
2104,2105,0,11,Italy,36,0,Smartphone,1 Month,2022,4,11,2023,10,7
2105,2106,1,10,Spain,28,0,Smartphone,1 Month,2022,6,11,2023,9,7
2106,2107,2,14,Spain,32,0,Smart TV,1 Month,2022,7,11,2023,7,7
2107,2108,0,15,United States,50,0,Smartphone,1 Month,2022,8,11,2023,10,7
2108,2109,2,12,Canada,44,1,Tablet,1 Month,2022,9,11,2023,10,7
2109,2110,1,14,United States,44,0,Smartphone,1 Month,2022,10,11,2023,10,7
2110,2111,0,14,United States,47,1,Laptop,1 Month,2022,9,11,2023,9,7
2111,2112,1,15,Canada,39,0,Smart TV,1 Month,2022,9,11,2023,10,7
2112,2113,2,11,United Kingdom,44,0,Tablet,1 Month,2022,7,11,2023,10,7
2113,2114,0,12,Australia,46,0,Tablet,1 Month,2022,3,11,2023,10,7
2114,2115,2,10,Germany,31,0,Laptop,1 Month,2022,4,11,2023,8,7
2115,2116,1,12,France,33,0,Tablet,1 Month,2022,1,11,2023,10,7
2116,2117,0,13,Brazil,27,1,Laptop,1 Month,2022,10,27,2023,9,7
2117,2118,2,10,Mexico,34,1,Smart TV,1 Month,2022,10,23,2023,10,7
2118,2119,1,14,Spain,48,1,Laptop,1 Month,2022,10,14,2023,9,7
2119,2120,0,14,Italy,39,0,Smart TV,1 Month,2022,9,28,2023,10,7
2120,2121,1,14,Spain,39,1,Laptop,1 Month,2022,9,25,2023,9,7
2121,2122,0,11,Spain,48,0,Smart TV,1 Month,2022,9,23,2023,10,7
2122,2123,2,12,United States,37,0,Tablet,1 Month,2022,9,23,2023,9,7
2123,2124,2,14,Canada,40,1,Laptop,1 Month,2022,9,14,2023,11,7
2124,2125,0,14,United States,41,0,Smartphone,1 Month,2022,5,9,2023,9,7
2125,2126,1,12,United States,35,0,Smartphone,1 Month,2022,8,13,2023,9,7
2126,2127,0,15,Canada,46,1,Smartphone,1 Month,2022,12,8,2023,9,7
2127,2128,2,10,United Kingdom,28,0,Tablet,1 Month,2022,10,8,2023,11,7
2128,2129,1,14,Australia,29,0,Laptop,1 Month,2022,5,8,2023,9,7
2129,2130,0,10,Germany,46,0,Tablet,1 Month,2022,4,8,2023,12,7
2130,2131,1,11,France,35,1,Laptop,1 Month,2022,7,28,2023,9,7
2131,2132,0,12,Brazil,27,1,Smart TV,1 Month,2022,7,24,2023,11,7
2132,2133,2,11,Mexico,38,1,Laptop,1 Month,2022,7,22,2023,9,7
2133,2134,2,13,Spain,43,1,Smart TV,1 Month,2022,7,22,2023,12,7
2134,2135,0,15,Italy,31,0,Smartphone,1 Month,2022,7,19,2023,9,7
2135,2136,1,13,Spain,29,0,Tablet,1 Month,2022,7,17,2023,10,7
2136,2137,0,10,Spain,34,0,Tablet,1 Month,2022,7,16,2023,9,7
2137,2138,2,11,United States,39,1,Smartphone,1 Month,2022,12,7,2023,12,7
2138,2139,1,14,Canada,34,0,Smartphone,1 Month,2022,12,7,2023,8,7
2139,2140,0,14,United States,51,1,Tablet,1 Month,2022,7,13,2023,10,7
2140,2141,1,14,United States,47,0,Tablet,1 Month,2022,7,13,2023,9,7
2141,2142,0,12,Canada,46,1,Smartphone,1 Month,2022,7,13,2023,11,7
2142,2143,2,12,United Kingdom,46,0,Smartphone,1 Month,2022,7,14,2023,8,7
2143,2144,2,14,Australia,47,0,Smartphone,1 Month,2022,7,15,2023,10,7
2144,2145,0,14,Germany,40,0,Smart TV,1 Month,2022,7,16,2023,9,7
2145,2146,1,12,France,41,0,Tablet,1 Month,2022,7,18,2023,11,7
2146,2147,0,12,Brazil,30,0,Smartphone,1 Month,2022,7,23,2023,9,7
2147,2148,2,12,Mexico,31,0,Tablet,1 Month,2022,7,25,2023,11,7
2148,2149,1,14,Spain,42,1,Smart TV,1 Month,2022,7,30,2023,9,7
2149,2150,0,12,Italy,46,0,Tablet,1 Month,2022,6,8,2023,11,7
2150,2151,1,13,Spain,34,0,Smart TV,1 Month,2022,8,14,2023,8,7
2151,2152,0,14,Spain,42,1,Laptop,1 Month,2022,8,23,2023,12,7
2152,2153,2,13,United States,45,1,Tablet,1 Month,2022,8,27,2023,9,7
2153,2154,2,12,Canada,30,1,Smart TV,1 Month,2022,8,29,2023,10,7
2154,2155,0,12,United States,44,1,Smartphone,1 Month,2022,1,9,2023,9,7
2155,2156,1,10,United States,37,1,Smart TV,1 Month,2022,7,9,2023,7,13
2156,2157,0,10,Canada,43,1,Smart TV,1 Month,2022,9,13,2023,10,7
2157,2158,2,12,United Kingdom,46,1,Smartphone,1 Month,2022,9,14,2023,10,7
2158,2159,1,11,Australia,40,0,Tablet,1 Month,2022,9,17,2023,12,7
2159,2160,0,11,Germany,45,0,Smartphone,1 Month,2022,9,23,2023,12,7
2160,2161,1,10,France,48,0,Smartphone,1 Month,2022,9,27,2023,9,7
2161,2162,0,10,Brazil,43,0,Tablet,1 Month,2022,3,10,2023,10,7
2162,2163,2,13,Mexico,48,1,Smart TV,1 Month,2022,10,10,2023,11,7
2163,2164,2,10,Spain,32,0,Smartphone,1 Month,2022,12,10,2023,11,7
2164,2165,0,12,Italy,38,1,Laptop,1 Month,2022,10,14,2023,8,7
2165,2166,1,13,Spain,50,1,Smartphone,1 Month,2022,10,16,2023,10,7
2166,2167,0,11,Spain,33,0,Laptop,1 Month,2022,10,18,2023,11,7
2167,2168,2,14,United States,27,1,Smart TV,1 Month,2022,10,20,2023,10,7
2168,2169,1,12,Canada,47,1,Tablet,1 Month,2022,10,22,2023,8,7
2169,2170,0,12,United States,35,0,Smart TV,1 Month,2022,10,25,2023,10,7
2170,2171,0,12,United States,41,1,Tablet,1 Month,2022,10,26,2023,11,7
2171,2172,0,14,Canada,39,0,Smart TV,1 Month,2022,10,29,2023,10,7
2172,2173,2,13,United Kingdom,46,0,Smartphone,1 Month,2022,10,31,2023,7,7
2173,2174,1,14,Australia,33,0,Smartphone,1 Month,2022,4,11,2023,11,7
2174,2175,0,11,Germany,30,1,Laptop,1 Month,2022,6,11,2023,10,7
2175,2176,0,13,France,46,1,Tablet,1 Month,2022,7,11,2023,10,7
2176,2177,1,15,Brazil,42,0,Tablet,1 Month,2022,8,11,2023,9,7
2177,2178,2,11,Mexico,28,0,Tablet,1 Month,2022,9,11,2023,11,7
2178,2179,2,10,Spain,40,1,Smart TV,1 Month,2022,10,11,2023,10,7
2179,2180,0,14,Italy,31,0,Smart TV,1 Month,2022,10,11,2023,10,7
2180,2181,1,13,Spain,27,1,Laptop,1 Month,2022,10,11,2023,9,7
2181,2182,2,14,Spain,45,0,Tablet,1 Month,2022,9,11,2023,10,7
2182,2183,0,10,United States,49,0,Smart TV,1 Month,2022,9,11,2023,10,7
2183,2184,2,12,Canada,28,1,Tablet,1 Month,2022,6,11,2023,11,7
2184,2185,1,14,United States,33,1,Smart TV,1 Month,2022,3,11,2023,8,7
2185,2186,0,15,United States,38,1,Smart TV,1 Month,2022,10,27,2023,11,7
2186,2187,1,15,Canada,44,1,Tablet,1 Month,2022,10,28,2023,10,7
2187,2188,2,15,United Kingdom,34,0,Laptop,1 Month,2022,10,18,2023,10,7
2188,2189,0,15,Australia,35,1,Laptop,1 Month,2022,4,10,2023,9,7
2189,2190,2,10,Germany,47,1,Tablet,1 Month,2022,9,29,2023,10,7
2190,2191,1,12,France,30,1,Smartphone,1 Month,2022,9,29,2023,10,7
2191,2192,0,12,Brazil,50,0,Smart TV,1 Month,2022,9,23,2023,10,7
2192,2193,2,12,Mexico,32,1,Laptop,1 Month,2022,9,17,2023,9,7
2193,2194,1,14,Spain,36,0,Smart TV,1 Month,2022,12,9,2023,12,7
2194,2195,0,14,Italy,40,0,Smart TV,1 Month,2022,8,16,2023,10,7
2195,2196,1,15,Spain,39,1,Smartphone,1 Month,2022,8,16,2023,9,7
2196,2197,0,11,Spain,28,1,Smartphone,1 Month,2022,8,13,2023,10,7
2197,2198,2,12,United States,29,0,Smart TV,1 Month,2022,12,8,2023,11,7
2198,2199,2,14,Canada,49,1,Tablet,1 Month,2022,8,13,2023,9,7
2199,2200,0,14,United States,40,1,Laptop,1 Month,2022,7,30,2023,12,7
2200,2201,1,12,United States,29,1,Laptop,1 Month,2022,7,25,2023,10,7
2201,2202,0,14,Canada,35,0,Tablet,1 Month,2022,7,25,2023,11,7
2202,2203,2,14,United Kingdom,44,1,Smartphone,1 Month,2022,7,26,2023,10,7
2203,2204,1,11,Australia,39,1,Smart TV,1 Month,2022,7,25,2023,7,13
2204,2205,0,12,Germany,27,1,Smart TV,1 Month,2022,7,23,2023,9,7
2205,2206,1,11,France,31,1,Smart TV,1 Month,2022,7,18,2023,11,7
2206,2207,0,13,Brazil,39,0,Laptop,1 Month,2022,7,13,2023,10,7
2207,2208,2,13,Mexico,44,1,Laptop,1 Month,2022,7,13,2023,12,7
2208,2209,2,10,Spain,48,0,Tablet,1 Month,2022,7,13,2023,9,7
2209,2210,0,11,Italy,27,1,Smartphone,1 Month,2022,7,13,2023,11,7
2210,2211,1,13,Spain,27,1,Laptop,1 Month,2022,7,13,2023,9,7
2211,2212,0,14,Spain,41,1,Smart TV,1 Month,2022,7,14,2023,11,7
2212,2213,2,15,United States,44,0,Tablet,1 Month,2022,7,15,2023,9,7
2213,2214,1,12,Canada,29,0,Tablet,1 Month,2022,7,16,2023,12,7
2214,2215,0,13,United States,42,0,Smartphone,1 Month,2022,7,18,2023,9,7
2215,2216,1,15,United States,45,0,Smart TV,1 Month,2022,7,21,2023,11,7
2216,2217,0,11,Canada,39,0,Tablet,1 Month,2022,7,24,2023,9,7
2217,2218,2,15,United Kingdom,41,0,Tablet,1 Month,2022,7,29,2023,12,7
2218,2219,2,10,Australia,41,0,Laptop,1 Month,2022,6,8,2023,10,7
2219,2220,0,15,Germany,41,1,Smartphone,1 Month,2022,11,8,2023,11,7
2220,2221,1,14,France,47,0,Smart TV,1 Month,2022,8,16,2023,9,7
2221,2222,0,10,Brazil,49,0,Smartphone,1 Month,2022,8,21,2023,7,13
2222,2223,2,12,Mexico,29,1,Laptop,1 Month,2022,8,22,2023,10,7
2223,2224,1,10,Spain,33,1,Tablet,1 Month,2022,8,24,2023,10,7
2224,2225,0,13,Italy,45,0,Smart TV,1 Month,2022,2,9,2023,12,7
2225,2226,1,13,Spain,41,0,Laptop,1 Month,2022,6,9,2023,7,13
2226,2227,0,11,Spain,31,1,Laptop,1 Month,2022,11,9,2023,10,7
2227,2228,2,15,United States,51,1,Tablet,1 Month,2022,9,16,2023,10,7
2228,2229,2,11,Canada,43,0,Smartphone,1 Month,2022,9,22,2023,12,7
2229,2230,0,12,United States,33,0,Laptop,1 Month,2022,9,26,2023,12,7
2230,2231,1,10,United States,47,0,Smartphone,1 Month,2022,2,10,2023,9,7
2231,2232,0,13,Canada,40,0,Laptop,1 Month,2022,4,10,2023,10,7
2232,2233,2,14,United Kingdom,34,0,Smartphone,1 Month,2022,9,10,2023,12,7
2233,2234,1,15,Australia,40,1,Tablet,1 Month,2022,11,10,2023,11,7
2234,2235,0,15,Germany,38,1,Laptop,1 Month,2022,10,15,2023,9,7
2235,2236,1,11,France,47,1,Smart TV,1 Month,2022,10,16,2023,10,7
2236,2237,0,13,Brazil,29,1,Smart TV,1 Month,2022,10,18,2023,11,7
2237,2238,2,14,Mexico,49,0,Smartphone,1 Month,2022,10,21,2023,10,7
2238,2239,2,12,Spain,40,1,Smart TV,1 Month,2022,10,22,2023,8,7
2239,2240,0,12,Italy,51,0,Laptop,1 Month,2022,10,25,2023,11,7
2240,2241,1,11,Spain,51,0,Tablet,1 Month,2022,10,29,2023,11,7
2241,2242,0,12,Spain,50,0,Smart TV,1 Month,2022,10,30,2023,10,7
2242,2243,2,10,United States,47,0,Laptop,1 Month,2022,4,11,2023,9,7
2243,2244,1,10,Canada,40,1,Smart TV,1 Month,2022,5,11,2023,12,7
2244,2245,0,15,United States,35,0,Smart TV,1 Month,2022,7,11,2023,10,7
2245,2246,0,15,United States,37,0,Smart TV,1 Month,2022,8,11,2023,10,7
2246,2247,0,15,Canada,30,1,Tablet,1 Month,2022,9,11,2023,10,7
2247,2248,2,15,United Kingdom,47,0,Tablet,1 Month,2022,10,11,2023,11,7
2248,2249,1,12,Australia,35,1,Smartphone,1 Month,2022,11,11,2023,10,7
2249,2250,0,14,Germany,33,1,Tablet,1 Month,2022,10,11,2023,11,7
2250,2251,0,13,France,51,0,Laptop,1 Month,2022,10,11,2023,9,7
2251,2252,1,12,Brazil,31,0,Tablet,1 Month,2022,11,11,2023,11,7
2252,2253,2,10,Mexico,48,0,Laptop,1 Month,2022,7,11,2023,11,7
2253,2254,2,11,Spain,40,1,Laptop,1 Month,2022,4,11,2023,11,7
2254,2255,0,15,Italy,41,0,Laptop,1 Month,2022,10,31,2023,9,7
2255,2256,1,15,Spain,41,1,Laptop,1 Month,2022,10,29,2023,11,7
2256,2257,2,12,Spain,28,0,Laptop,1 Month,2022,10,20,2023,10,7
2257,2258,0,13,United States,45,0,Laptop,1 Month,2022,10,14,2023,11,7
2258,2259,2,11,Canada,32,0,Laptop,1 Month,2022,12,10,2023,10,7
2259,2260,1,10,United States,31,1,Tablet,1 Month,2022,1,10,2023,11,7
2260,2261,0,10,United States,40,0,Tablet,1 Month,2022,9,25,2023,10,7
2261,2262,1,10,Canada,40,0,Smartphone,1 Month,2022,9,23,2023,10,7
2262,2263,2,14,United Kingdom,50,1,Tablet,1 Month,2022,9,19,2023,9,7
2263,2264,0,12,Australia,41,1,Smartphone,1 Month,2022,2,9,2023,12,7
2264,2265,2,10,Germany,43,1,Tablet,1 Month,2022,8,30,2023,10,7
2265,2266,1,15,France,43,1,Tablet,1 Month,2022,8,16,2023,9,7
2266,2267,0,11,Brazil,36,0,Smartphone,1 Month,2022,8,15,2023,10,7
2267,2268,2,15,Mexico,48,1,Smart TV,1 Month,2022,8,16,2023,11,7
2268,2269,1,15,Spain,33,0,Smartphone,1 Month,2022,1,8,2023,10,7
2269,2270,0,14,Italy,30,0,Smart TV,1 Month,2022,7,27,2023,7,14
2270,2271,1,14,Spain,37,0,Laptop,1 Month,2022,7,26,2023,10,7
2271,2272,0,13,Spain,49,1,Smart TV,1 Month,2022,7,26,2023,11,7
2272,2273,2,15,United States,47,0,Smartphone,1 Month,2022,7,27,2023,11,7
2273,2274,2,10,Canada,45,0,Tablet,1 Month,2022,7,26,2023,7,13
2274,2275,0,11,United States,50,1,Smart TV,1 Month,2022,7,23,2023,9,7
2275,2276,1,12,United States,36,1,Smartphone,1 Month,2022,7,20,2023,11,7
2276,2277,0,14,Canada,37,1,Smart TV,1 Month,2022,7,14,2023,10,7
2277,2278,2,15,United Kingdom,38,0,Tablet,1 Month,2022,7,14,2023,12,7
2278,2279,1,10,Australia,40,1,Smart TV,1 Month,2022,7,14,2023,10,7
2279,2280,0,13,Germany,38,0,Smart TV,1 Month,2022,7,13,2023,12,7
2280,2281,1,14,France,46,0,Tablet,1 Month,2022,7,14,2023,10,7
2281,2282,0,10,Brazil,40,0,Smartphone,1 Month,2022,7,15,2023,11,7
2282,2283,2,13,Mexico,34,1,Smart TV,1 Month,2022,7,16,2023,10,7
2283,2284,2,12,Spain,39,0,Smartphone,1 Month,2022,7,18,2023,12,7
2284,2285,0,13,Italy,47,1,Smartphone,1 Month,2022,7,19,2023,10,7
2285,2286,1,15,Spain,41,1,Laptop,1 Month,2022,7,22,2023,12,7
2286,2287,0,12,Spain,47,0,Tablet,1 Month,2022,7,27,2023,9,7
2287,2288,2,13,United States,50,1,Smartphone,1 Month,2022,2,8,2023,7,13
2288,2289,1,10,Canada,31,1,Tablet,1 Month,2022,10,8,2023,10,7
2289,2290,0,13,United States,41,1,Smartphone,1 Month,2022,8,15,2023,11,7
2290,2291,1,11,United States,31,0,Laptop,1 Month,2022,8,18,2023,11,7
2291,2292,0,12,Canada,41,0,Smart TV,1 Month,2022,8,20,2023,7,14
2292,2293,2,12,United Kingdom,28,1,Tablet,1 Month,2022,8,23,2023,11,7
2293,2294,2,14,Australia,40,0,Smartphone,1 Month,2022,8,24,2023,10,7
2294,2295,0,11,Germany,34,0,Smart TV,1 Month,2022,8,30,2023,7,13
2295,2296,1,10,France,37,1,Smartphone,1 Month,2022,6,9,2023,7,13
2296,2297,0,13,Brazil,30,0,Laptop,1 Month,2022,9,13,2023,10,7
2297,2298,2,12,Mexico,32,1,Tablet,1 Month,2022,9,18,2023,10,7
2298,2299,1,14,Spain,41,1,Smartphone,1 Month,2022,9,22,2023,12,7
2299,2300,0,13,Italy,42,0,Tablet,1 Month,2022,9,28,2023,12,7
2300,2301,1,13,Spain,40,1,Laptop,1 Month,2022,3,10,2023,9,7
2301,2302,0,11,Spain,30,0,Smartphone,1 Month,2022,5,10,2023,10,7
2302,2303,2,14,United States,43,1,Laptop,1 Month,2022,9,10,2023,12,7
2303,2304,2,14,Canada,31,0,Tablet,1 Month,2022,10,15,2023,11,7
2304,2305,0,15,United States,45,1,Smartphone,1 Month,2022,10,16,2023,9,7
2305,2306,1,10,United States,33,1,Smart TV,1 Month,2022,10,18,2023,11,7
2306,2307,0,14,Canada,41,1,Smartphone,1 Month,2022,10,19,2023,12,7
2307,2308,2,11,United Kingdom,37,1,Smart TV,1 Month,2022,10,22,2023,11,7
2308,2309,1,12,Australia,40,0,Smartphone,1 Month,2022,10,23,2023,9,7
2309,2310,0,10,Germany,36,1,Tablet,1 Month,2022,10,29,2023,12,7
2310,2311,1,14,France,28,1,Smart TV,1 Month,2022,10,30,2023,11,7
2311,2312,0,12,Brazil,38,1,Smartphone,1 Month,2022,3,11,2023,11,7
2312,2313,2,11,Mexico,36,0,Tablet,1 Month,2022,4,11,2023,9,7
2313,2314,2,12,Spain,47,0,Smart TV,1 Month,2022,5,11,2023,12,7
2314,2315,0,12,Italy,35,0,Laptop,1 Month,2022,7,11,2023,10,7
2315,2316,1,14,Spain,29,0,Tablet,1 Month,2022,9,11,2023,11,7
2316,2317,0,14,Spain,49,0,Smart TV,1 Month,2022,10,11,2023,10,7
2317,2318,2,11,United States,34,1,Smart TV,1 Month,2022,11,11,2023,12,7
2318,2319,1,13,Canada,37,1,Smart TV,1 Month,2022,11,11,2023,11,7
2319,2320,0,14,United States,50,1,Smart TV,1 Month,2022,10,11,2023,11,7
2320,2321,0,12,United States,38,1,Smart TV,1 Month,2022,11,11,2023,9,7
2321,2322,0,15,Canada,37,0,Smart TV,1 Month,2022,12,11,2023,11,7
2322,2323,2,12,United Kingdom,34,1,Laptop,1 Month,2022,7,11,2023,11,7
2323,2324,1,13,Australia,30,1,Smart TV,1 Month,2022,4,11,2023,11,7
2324,2325,0,13,Germany,35,1,Laptop,1 Month,2022,3,11,2023,11,7
2325,2326,0,12,France,39,1,Tablet,1 Month,2022,1,11,2023,11,7
2326,2327,1,10,Brazil,47,0,Tablet,1 Month,2022,10,29,2023,11,7
2327,2328,2,13,Mexico,40,0,Laptop,1 Month,2022,10,26,2023,11,7
2328,2329,2,12,Spain,33,1,Smart TV,1 Month,2022,10,25,2023,10,7
2329,2330,0,12,Italy,32,0,Smartphone,1 Month,2022,10,22,2023,7,13
2330,2331,1,13,Spain,32,1,Smart TV,1 Month,2022,10,16,2023,10,7
2331,2332,2,10,Spain,30,0,Smart TV,1 Month,2022,10,15,2023,10,7
